,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,start,end,name,country
909,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
910,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
911,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
912,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
913,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
914,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
915,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
916,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
917,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
918,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
919,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
920,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
921,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
922,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
923,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
924,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
925,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
926,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
927,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
928,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
929,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
930,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
931,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
932,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
933,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
934,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
935,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
936,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
937,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
938,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
939,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
940,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
941,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
942,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
943,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
944,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
945,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
946,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
947,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
948,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
949,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
950,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
951,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
952,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
953,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
954,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
955,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
956,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
957,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
958,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
959,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
960,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
961,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
962,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
963,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
964,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
965,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
966,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
967,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
968,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
969,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
970,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
971,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
972,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
973,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
974,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
975,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
976,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
977,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
978,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
979,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
980,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
981,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
982,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
983,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
984,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
985,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
986,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
987,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
988,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
989,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
990,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
991,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
992,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
993,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
994,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
995,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
996,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
997,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
998,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
999,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
1000,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
1001,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
1002,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
1003,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
1004,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
1005,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
1006,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
1007,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
1008,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
1009,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
1010,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
1011,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
1012,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
1013,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
1014,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
1015,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
1016,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
1017,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
1018,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
1019,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
1020,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
1021,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
1022,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
1023,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
1024,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
1025,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
1026,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
1027,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
1028,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
1029,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
1030,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
1031,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
1032,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
1033,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
1034,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
1035,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
1036,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
1037,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
1038,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
1039,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
1040,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
1041,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
1042,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
1043,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
1044,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
1045,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
1046,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
1047,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
1048,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
1049,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
1050,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
1051,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
1052,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
1053,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
1054,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
1055,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
1056,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
1057,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
1058,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
1059,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
1060,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
1061,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
1062,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
1063,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
1064,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
1065,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
1066,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
1067,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
1068,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
1069,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
1070,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
1071,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
1072,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
1073,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
1074,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
1075,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
1076,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
1077,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
1078,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
1079,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
1080,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
1081,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
1082,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
1083,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
1084,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
1085,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
1086,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
1087,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
1088,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
1089,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
1090,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
1091,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
1092,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
1093,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
1094,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
1095,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
1096,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
1097,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
1098,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
1099,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
1100,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
1101,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
1102,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
1103,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
1104,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
1105,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
1106,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
1107,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
1108,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
1109,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
1110,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
1111,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
1112,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
1113,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
1114,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
1115,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
1116,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
1117,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
1118,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
1119,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
1120,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
1121,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
1122,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
1123,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
1124,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
1125,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
1126,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
1127,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
1128,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
1129,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
1130,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
1131,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
1132,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
1133,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
1134,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
1135,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
1136,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
1137,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999,1996,2015,Shahid Afridi ,PAK
1138,126,126,126,91,35,91,0,5 (3ct 2st),1.0,1995,2006,Khaled Mashud ,BDESH
1139,330,325,124,123,1,5,118,3 (3ct 0st),0.381,1999,2016,TM Dilshan ,SL
1140,301,294,124,124,0,0,124,3 (3ct 0st),0.421,1999,2019,CH Gayle ,WI
1141,242,240,124,124,0,0,124,3 (3ct 0st),0.516,2008,2019,V Kohli ,INDIA
1142,92,92,124,120,4,120,0,5 (5ct 0st),1.347,1971,1984,RW Marsh ,AUS
1143,445,441,123,123,0,0,123,3 (3ct 0st),0.278,1989,2011,ST Jayasuriya ,SL
1144,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999,1987,2003,CL Hooper ,WI
1145,299,296,120,120,0,0,120,3 (3ct 0st),0.405,1990,2007,BC Lara ,WI
1146,85,83,117,105,12,105,0,4 (4ct 0st),1.409,2008,2017,L Ronchi ,AUS
1147,94,94,117,108,9,108,0,5 (5ct 0st),1.244,2012,2017,MS Wade ,AUS
1148,378,373,113,113,0,0,113,3 (3ct 0st),0.302,1991,2007,Inzamam-ul-Haq ,PAK
1149,325,324,111,111,0,0,111,3 (3ct 0st),0.342,1986,2002,SR Waugh ,AUS
1150,404,397,501,402,99,383,19,5 (4ct 1st),1.261,2000,2015,KC Sangakkara ,SL
1151,287,286,472,417,55,417,0,6 (6ct 0st),1.65,1996,2008,AC Gilchrist ,AUS
1152,350,345,444,321,123,321,0,6 (5ct 1st),1.286,2004,2019,MS Dhoni ,INDIA
1153,295,291,425,403,22,402,1,6 (6ct 0st),1.46,1998,2011,MV Boucher ,SA
1154,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998,1990,2004,Moin Khan ,PAK
1155,260,257,277,262,15,227,35,5 (5ct 0st),1.077,2002,2016,BB McCullum ,NZ
1156,168,168,233,194,39,194,0,4 (4ct 0st),1.386,1988,1997,IA Healy ,AUS
1157,216,215,225,181,44,179,2,5 (5ct 0st),1.046,2006,2019,Mushfiqur Rahim ,BDESH
1158,166,164,220,182,38,182,0,5 (5ct 0st),1.341,1992,2003,Rashid Latif ,PAK
1159,448,443,218,218,0,0,218,4 (4ct 0st),0.492,1998,2015,DPMD Jayawardene ,SL
1160,344,341,210,196,14,72,124,4 (4ct 0st),0.615,1996,2011,R Dravid ,INDIA
1161,189,188,207,132,75,131,1,5 (4ct 1st),1.101,1990,2004,RS Kaluwitharana ,SL
1162,169,168,204,183,21,183,0,4 (4ct 0st),1.214,1981,1991,PJL Dujon ,WI
1163,142,138,202,171,31,171,0,6 (6ct 0st),1.463,2012,2019,JC Buttler ,ENG
1164,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002,1996,2004,RD Jacobs ,WI
1165,157,154,188,157,31,156,1,5 (4ct 1st),1.22,2002,2017,Kamran Akmal ,PAK
1166,139,137,188,181,7,181,0,5 (5ct 0st),1.372,2005,2016,D Ramdin ,WI
1167,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999,2005,2018,AB de Villiers ,SA
1168,126,124,181,170,11,170,0,5 (5ct 0st),1.459,2001,2015,BJ Haddin ,AUS
1169,170,169,174,159,15,148,11,6 (6ct 0st),1.029,1989,2003,AJ Stewart ,ENG
1170,213,212,173,141,32,133,8,5 (5ct 0st),0.816,1992,2003,A Flower ,ZIM
1171,115,111,166,158,8,158,0,6 (5ct 1st),1.495,2013,2019,Q de Kock ,SA
1172,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002,1991,1998,DJ Richardson ,SA
1173,375,372,160,160,0,0,160,3 (3ct 0st),0.43,1995,2012,RT Ponting ,AUS
1174,334,332,156,156,0,0,156,4 (4ct 0st),0.469,1985,2000,M Azharuddin ,INDIA
1175,140,139,154,110,44,110,0,5 (4ct 1st),1.107,1994,2000,NR Mongia ,INDIA
1176,193,193,154,125,29,96,29,5 (5ct 0st),0.797,2004,2019,BRM Taylor ,ZIM
1177,150,150,147,114,33,112,2,4 (4ct 0st),0.98,2001,2012,T Taibu ,ZIM
1178,179,178,141,116,25,111,5,5 (3ct 2st),0.792,1992,2002,AC Parore ,NZ
1179,116,114,140,116,24,116,0,6 (6ct 0st),1.228,2007,2019,Sarfaraz Ahmed ,PAK
1180,463,456,140,140,0,0,140,4 (4ct 0st),0.307,1989,2012,SR Tendulkar ,INDIA
1181,228,224,137,137,0,0,137,4 (4ct 0st),0.611,2006,2019,LRPL Taylor ,NZ
1182,265,260,135,135,0,5,130,4 (4ct 0st),0.519,2000,2015,Younis Khan ,PAK
1183,280,276,133,133,0,0,133,4 (4ct 0st),0.481,1994,2007,SP Fleming ,NZ
1184,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999,1996,2014,JH Kallis ,SA
1185,350,347,130,130,0,0,130,3 (3ct 0st),0.374,1993,2011,M Muralitharan ,SL
1186,273,270,127,127,0,0,127,3 (3ct 0st),0.47,1979,1994,AR Border ,AUS
